E,F,L,I
29514367.501835603,30501.281254266913,256.3854343627044,379.7425319541759
30823067.587840963,27525.33919679378,256.09020120372327,403.86348229943206
30941905.017890792,29678.126483675653,259.80875785787265,345.511162597836
30812564.159251194,22769.05720078438,252.8952090661316,415.92533835410563
29976467.15695962,26778.761909528468,257.75889427993627,327.4234660586736
28244868.082082957,25180.776341472883,257.39637953458094,351.12340221872694
38311047.559785634,46626.99643850795,250.83794461209584,406.1872275281752
32417740.22767549,26926.866142107938,259.95146001749214,333.52485235449393
31263644.327847846,28938.117310284084,253.23709694452404,383.6443121815738
30792522.798384532,20306.86146798913,251.51435873996164,340.9384339788011
28145911.829143032,24921.778343378697,257.9468820458265,331.24573881551817
34925252.64349558,31580.254471459386,257.9223003371329,374.3992964057599
29123858.21576396,24126.440386616807,259.5214385147708,366.49228165375104
33298463.669133585,44069.88539778089,250.65708555765934,415.4188392163545
34851582.71759294,27240.54941602329,259.59964186584557,338.965665799313
30787081.512620978,24751.22289034266,250.5126407827422,381.4694744451221
29311780.249525387,31790.834353545342,253.18256909036322,368.6089414583021
41279513.79308037,29304.458301060884,258.95349563567083,396.71329206914197
28102883.261736978,20876.613511547603,254.17226140477504,345.3194661058669
30058584.580044217,34258.48463768,255.90195866035913,353.58804735450616
32120169.051251534,27498.072021367137,253.89522217375773,344.13261399695443
28527763.810004797,26495.587262516925,257.2549882223462,331.75831205607733
29163523.94567636,46341.70391829021,252.31131545079302,348.43142069978353
32705011.82309565,35942.52063361207,256.66855165429155,324.6300559437165
28110286.997401908,20803.90558640943,250.73901867533294,350.4949442668212
30073890.073405035,17524.112113966934,254.95987783989366,377.0329054222126
28418101.399951003,29313.992112967546,251.77453684237193,371.8634944965266
31634325.32889951,36728.06878134505,257.95872166567085,331.1501301338723
34506083.67282035,32816.40460723931,254.68350919561556,352.73798212396184
30402947.95299347,31555.384093340286,254.8718000213934,323.843138519814
42454897.81131716,23966.33948984267,258.3014933771559,350.6282177644332
43424632.98278039,27559.62480117433,253.38983839608719,352.8423879158878
32794912.244154006,25251.984278355347,256.6018091952811,326.06107752541567
32699190.716623545,31478.46702432082,257.2683249055109,347.2090592873921
28697873.93492826,22253.938332050722,254.85516771152737,381.08717951460324
30660181.098148026,24500.86550348808,252.88875072680614,411.6249271671868
28838223.72209702,24313.586575268175,254.97109230659984,399.474639587103
30762942.819298487,18700.961669289212,253.74751433349277,366.4578961573815
35570407.75776307,34647.8478311245,259.9978221160993,383.19228766536514
37674165.03502299,25971.07021519186,255.3245255627116,372.67970301946275
31747946.085269216,37587.17389213145,256.48938719880783,355.1070913427871
35481883.93494004,37234.52330577084,259.1921434291539,319.6479093880232
30353611.317285843,36411.05772843956,259.2109031612713,361.16283779991164
28683092.687548514,24133.567785880627,251.78580092497114,386.27527888599116
28189174.755918622,36589.65453091853,256.50062691734234,344.50149519933643
28939279.934906557,39980.45023371876,250.23662183793908,323.55181639255574
36208464.04172746,18560.70587329222,257.0427712459092,371.49396901133167
28817917.845732316,25742.01069122339,257.4459699538727,403.50703020742407
29544872.28044975,28571.71446043756,257.66500268146785,337.89185850986115
31973110.041363966,24919.536593434954,253.35124332134092,390.9378866009829
29366892.239499293,30680.85049012692,256.13998804046474,335.83831726229545
29009744.63929458,26027.163912124066,258.9245383446948,323.0969799819244
35866596.428133,23852.562986880883,250.27953287103446,366.4685447997836
33064775.66030134,28003.77797158152,251.31588336760584,323.77137372723803
29901472.582444735,26247.821389477205,251.98788089912333,378.9753276676129
32003742.76108029,20755.340999120766,250.735417234339,349.37591818651043
35373226.038889945,22046.419610643905,258.26563331516337,349.6757300038046
37702215.34685366,44755.82943388156,251.81516529943252,421.975782103406
28177498.637298472,29806.158534958013,253.67431613897554,331.69710483461046
38696666.67100776,25460.24738414539,255.59064251090274,338.11566204498587
32410413.199181184,34052.41213022283,258.12466184875404,363.23003373588557
28351557.01108663,23493.06093458511,253.12583369560065,388.62192985545175
34464845.60935355,27320.867624850347,256.56455680802594,399.96059255648623
31572794.036109466,18730.120465174976,251.01436431349433,332.8048162459334
37321647.63912335,18960.644903791293,254.73736160984447,334.2281431580477
32177621.54780873,26220.274901052253,250.78555044397046,374.474377418539
33864979.491138846,37356.60597016258,255.1605573423562,408.4497729202657
34823435.991362765,19007.22095326925,257.7019036896396,350.5048087303963
28925957.5279284,23148.121098253025,259.64151227271697,335.9985710857065
30589228.20275181,36156.41614597129,256.7981428269021,369.38877278546556
41608014.7162637,39414.6710023685,251.4952242750558,396.7696157200386
33556296.17777459,22854.242225648635,254.37197229044486,408.0876702548064
34375970.71969934,36557.87749688752,255.34833410967022,340.16860100198573
29389205.93578246,28546.31316644411,258.52317659649543,393.2353356409857
33954914.305545755,27883.494250118536,251.17686113417747,376.0616186574754
39107261.67910701,35075.772792762706,251.95217790318983,374.4674579346239
28546627.65623463,34288.437367962135,250.54333326662757,349.8345771059793
30945555.273415722,23746.35186102532,255.51438714204807,364.03765937210324
28017913.511743214,27760.89935657868,251.3469970101492,351.14709674753533
36355399.49284459,25704.548706167545,252.39257938378123,367.23348866071785
34947096.01562078,24078.984416369458,254.02091066611982,369.4687502704428
30340477.178428214,24922.865551179013,259.2150888092995,371.27100810584886
33366741.08363639,25599.3143539467,253.43869930035902,343.9030077733819
30707338.352824297,31220.562216749284,256.64049240576117,361.58457743824073
30809708.432244286,21635.500215304943,255.33245158003524,351.63867131388037
28722486.07480708,47650.813218728246,256.29307706966074,359.48744102766534
28351480.00477716,21894.58569949394,250.12820604745835,339.20536338517996
28521088.487750173,21365.720565077638,257.2518972655542,323.66816514398454
29522634.845449384,21604.143438331346,251.76507956245564,369.6673714672109
36257515.83388318,29424.098618962325,259.29551124021026,342.7442859164093
30467025.12795119,35827.756249490776,256.1717753390997,376.11684400974406
29683573.640390255,27129.934813534685,251.6446431692353,399.7028613099792
30911378.583971113,38427.7433134032,250.12595412346948,376.8342143239761
31428825.944442715,19177.09855068223,252.92442163581956,383.9203012204844
32151950.662995376,21523.845626985058,258.5263732959305,377.85424088146306
39128116.946143344,28780.620711504976,255.47741387625913,399.3832336681106
30753860.446523853,39855.77225246577,254.89904594480794,333.2810019958055
28520049.689095795,36131.698833328715,259.83852676074105,338.51687625316526
30517945.962151706,33372.88632205619,256.81146129702387,371.2002409778348
28977692.83628742,21533.264471577815,256.3496370967225,361.0357916009603
30914290.554821335,24879.993969786585,250.152930210987,355.23798723518684
34694226.398525394,38583.97957938861,252.17506181911813,337.1852995362728
28046220.307552848,36070.630525379645,257.5163138569753,325.2210921269815
41937377.64686599,27215.231897379505,255.8459541630056,378.74523858957787
40792349.88196284,29295.487433316805,256.55885605356747,374.2096865768347
28842359.17722931,24574.00303171406,255.05851963749325,365.81459978329354
30144676.871174257,30122.87734376654,259.591586159701,324.97912176475285
32048631.46540195,32367.40913048263,255.4269955730159,352.7074565823247
32186970.796199087,27224.98116497407,255.7080668134242,365.28318418144
36001587.06960434,30051.42779460355,250.75283006213647,368.3831544241068
40967707.686226,23978.69757512053,252.4513938491598,358.71210732708244
32356225.53361883,31894.590645784174,256.2421536970978,373.53673164162626
30490173.857934732,25148.235448822765,256.74910874234695,371.14344456034826
38684715.687816024,20182.97103101077,254.0297968222533,325.0141334095488
28107497.42478478,49142.47282817773,253.8181764578231,358.53305480535795
28813317.32383488,26619.745853631266,251.92006202160107,355.6370975501134
31429964.549227916,30400.436689337148,251.86346789625395,335.97492820552145
29604747.724015884,24147.93860765658,259.0457486040174,330.0723370676263
32889497.746879913,35789.595542755,259.21650640876334,353.8750321947226
31697364.7498518,38817.71309833789,256.91348272026624,423.83447022851607
32325186.067159362,26833.17727917191,259.8587015066667,383.93824146440465
29158942.551952735,21699.939873306146,254.8947699609309,432.6509881677715
36653033.46145418,28205.301564247115,250.5209112523948,353.9438152981142
31339869.728861656,44109.330917886866,250.42075037376046,381.97844179418394
31290018.732932307,22770.52304377178,252.68455284018054,330.4947053818568
28379339.690665465,32907.37534968743,258.72719050556003,364.723833787569
28365820.2852927,29753.492850312006,251.00826658030425,388.3220747287701
30808781.00165104,22922.86915155161,259.6752982652029,355.59955653403415
31054428.4796263,49392.90761527674,259.169458442961,336.1346495983545
29933071.680208996,21070.434156624826,253.8232666570887,369.6070813238475
28754250.523042124,25092.060015946212,259.59665617183845,331.1716557993378
37722685.50453386,36990.62832237486,250.22681092286268,366.54708374931556
36157074.39053731,23991.37690928413,259.2936593826367,348.94372005351136
38284025.28743458,23327.899699092493,257.9900866932277,393.6986682660057
44466906.83174547,28631.151804105302,250.5784616323494,382.48727502321816
28280233.43382547,48359.99607149794,253.48394969718433,339.4291384400442
29650961.86115435,32237.4269258935,259.0278502041518,412.5073292500566
32313844.98677888,23612.567914214444,253.26699636250274,365.8845633073659
39645766.0435397,27167.484873307243,252.97732655113248,408.871164454878
31033817.859987944,69143.86502803183,252.6276659768639,338.3118013686423
37230252.76973644,36981.50955451543,252.14603660473398,349.1277804368807
42156198.61846538,26461.743749338068,250.24088327060065,406.9115913279653
28611701.28189117,23735.244829383588,259.50697461564727,349.7649295849047
33298587.782933857,27846.494546139038,256.3769686702872,337.15814242533907
30640361.078755327,23334.499053439773,256.4151595927132,349.9484503972806
33395368.9786931,25869.52965309446,258.30031220368517,347.432638715474
42921169.305103794,45834.54563544388,250.25032338323305,391.4257542288503
33840611.42066656,28434.453432987582,250.13341998967164,405.644618177874
31352926.817980815,20594.95254891796,254.90614347324916,384.32905686817213
30837926.21513516,34996.43881060778,259.08965789010864,371.6029981285909
39065150.019943565,28050.137266848637,257.9063152424506,386.10578927714255
38708178.63532534,36267.40668259503,258.22455275287774,320.0301453193777
39134897.25555489,41716.95532495501,259.9588210026552,367.95588227362623
34227579.87065292,35193.76149516039,256.2385962992411,328.63210208586395
31775501.362393167,65459.126280189994,259.92305025615445,328.5358094609899
39327040.76564282,43360.1098026808,258.25730815084415,326.1674247696019
29765031.161660846,27520.304428575782,251.46599755259442,350.14104762981054
32340676.582397416,21856.94624391604,255.66168164127012,357.391349177939
36964266.46472831,35646.753676414824,254.59935532763936,356.5856383645897
39050742.65307543,33335.30809030037,251.88594103220348,362.802048494362
28055843.258275583,22066.639911355043,251.82090539784363,363.23787768015933
32404930.06792537,40051.44370870858,256.38643037386544,393.94484386315537
30210550.028406985,19176.913872101853,256.35971570232266,364.6009219911326
32293712.29842539,29687.17025651298,256.3492749659049,362.3594264497481
28141121.50790562,29254.889964526148,251.29203921666095,361.15004197198556
29222912.353672557,21770.44002983693,259.59512221080035,384.66739002803666
29124164.36008953,37659.208426166835,254.35246584968286,376.18886643532926
32988293.041019402,20868.107965941093,254.45391180066264,353.14862017793433
31325419.509636667,27290.781789590626,258.9437830655409,338.1809399329219
33704344.78617405,36701.1654650265,253.8723607212889,343.7763696722751
29408498.354953088,30001.8486131807,257.474077820332,358.7706219094325
30555647.037986938,43241.92757594331,257.3082986270254,329.51000416897216
